id,anio,mes_num,mes,sitio_turistico,temporada,festividad,tiene_festividad,nacionalidad,num_visitantes,temperatura_promedio_c,precipitacion_mm,satisfaccion_1_5,gasto_promedio_soles,tipo_transporte
1233,2021,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Europeo,174,8.7,58.3,4.0,114.29,Tour organizado
1234,2021,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Asiático,78,8.7,58.3,4.0,78.37,Tour organizado
1235,2021,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Latinoamericano,79,8.7,58.3,4.4,76.54,Lancha turística
1236,2021,11,Noviembre,Islas Uros,Baja,Todos los Santos,1,Otro,50,8.7,58.3,3.8,57.5,Lancha turística
1237,2021,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Peruano,132,8.7,58.3,4.1,42.02,Tour organizado
1238,2021,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Estadounidense,65,8.7,58.3,4.3,106.2,Lancha turística
1239,2021,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Europeo,105,8.7,58.3,3.8,82.73,Lancha turística
1240,2021,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Asiático,36,8.7,58.3,4.3,83.75,Tour organizado
1241,2021,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Latinoamericano,35,8.7,58.3,3.6,76.11,Lancha turística
1242,2021,11,Noviembre,Isla Taquile,Baja,Todos los Santos,1,Otro,22,8.7,58.3,3.9,57.2,Lancha turística
1243,2021,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Peruano,49,8.7,58.3,3.5,44.55,Transporte propio
1244,2021,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Estadounidense,13,8.7,58.3,3.3,146.77,Transporte propio
1245,2021,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Europeo,13,8.7,58.3,3.2,102.58,Tour organizado
1246,2021,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Asiático,4,8.7,58.3,4.1,105.66,Tour organizado
1247,2021,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Latinoamericano,7,8.7,58.3,4.1,49.52,Transporte propio
1248,2021,11,Noviembre,Cutimbo,Baja,Todos los Santos,1,Otro,4,8.7,58.3,4.0,86.66,Transporte propio
1249,2021,11,Noviembre,Pukara,Baja,Todos los Santos,1,Peruano,56,8.7,58.3,3.5,40.12,Transporte público
1250,2021,11,Noviembre,Pukara,Baja,Todos los Santos,1,Estadounidense,15,8.7,58.3,3.5,95.34,Tour organizado
1251,2021,11,Noviembre,Pukara,Baja,Todos los Santos,1,Europeo,14,8.7,58.3,3.8,110.93,Transporte propio
1252,2021,11,Noviembre,Pukara,Baja,Todos los Santos,1,Asiático,6,8.7,58.3,3.7,81.95,Transporte propio
1253,2021,11,Noviembre,Pukara,Baja,Todos los Santos,1,Latinoamericano,9,8.7,58.3,3.4,57.64,Transporte propio
1254,2021,11,Noviembre,Pukara,Baja,Todos los Santos,1,Otro,5,8.7,58.3,3.3,57.39,Tour organizado
1255,2021,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Peruano,18,8.7,58.3,3.6,36.33,Transporte público
1256,2021,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Estadounidense,5,8.7,58.3,3.5,142.86,Tour organizado
1257,2021,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Europeo,7,8.7,58.3,4.0,107.74,Transporte propio
1258,2021,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Asiático,1,8.7,58.3,4.0,106.32,Tour organizado
1259,2021,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Latinoamericano,3,8.7,58.3,3.9,73.2,Transporte público
1260,2021,11,Noviembre,Aramu Muru,Baja,Todos los Santos,1,Otro,2,8.7,58.3,4.1,62.9,Transporte propio
1261,2021,12,Diciembre,Sillustani,Alta,Navidad,1,Peruano,263,9.7,105.7,3.8,55.32,Transporte propio
1262,2021,12,Diciembre,Sillustani,Alta,Navidad,1,Estadounidense,126,9.7,105.7,3.1,92.13,Transporte propio
1263,2021,12,Diciembre,Sillustani,Alta,Navidad,1,Europeo,152,9.7,105.7,3.2,127.68,Transporte público
1264,2021,12,Diciembre,Sillustani,Alta,Navidad,1,Asiático,58,9.7,105.7,3.5,89.62,Tour organizado
1265,2021,12,Diciembre,Sillustani,Alta,Navidad,1,Latinoamericano,78,9.7,105.7,3.6,76.4,Transporte público
1266,2021,12,Diciembre,Sillustani,Alta,Navidad,1,Otro,34,9.7,105.7,3.6,67.45,Tour organizado
1267,2021,12,Diciembre,Islas Uros,Alta,Navidad,1,Peruano,752,9.7,105.7,3.4,40.7,Tour organizado
1268,2021,12,Diciembre,Islas Uros,Alta,Navidad,1,Estadounidense,437,9.7,105.7,3.8,115.35,Lancha turística
1269,2021,12,Diciembre,Islas Uros,Alta,Navidad,1,Europeo,536,9.7,105.7,3.2,120.73,Lancha turística
1270,2021,12,Diciembre,Islas Uros,Alta,Navidad,1,Asiático,231,9.7,105.7,3.7,114.19,Lancha turística
1271,2021,12,Diciembre,Islas Uros,Alta,Navidad,1,Latinoamericano,218,9.7,105.7,3.5,67.15,Lancha turística
1272,2021,12,Diciembre,Islas Uros,Alta,Navidad,1,Otro,91,9.7,105.7,4.0,59.34,Lancha turística
1273,2021,12,Diciembre,Isla Taquile,Alta,Navidad,1,Peruano,328,9.7,105.7,3.8,40.34,Tour organizado
1274,2021,12,Diciembre,Isla Taquile,Alta,Navidad,1,Estadounidense,224,9.7,105.7,3.1,142.83,Tour organizado
1275,2021,12,Diciembre,Isla Taquile,Alta,Navidad,1,Europeo,305,9.7,105.7,3.6,77.01,Lancha turística
1276,2021,12,Diciembre,Isla Taquile,Alta,Navidad,1,Asiático,112,9.7,105.7,3.5,83.12,Tour organizado
1277,2021,12,Diciembre,Isla Taquile,Alta,Navidad,1,Latinoamericano,108,9.7,105.7,3.2,72.08,Lancha turística
1278,2021,12,Diciembre,Isla Taquile,Alta,Navidad,1,Otro,48,9.7,105.7,3.8,88.62,Lancha turística
1279,2021,12,Diciembre,Cutimbo,Alta,Navidad,1,Peruano,169,9.7,105.7,3.7,47.23,Transporte público
1280,2021,12,Diciembre,Cutimbo,Alta,Navidad,1,Estadounidense,36,9.7,105.7,3.6,88.49,Tour organizado
1281,2021,12,Diciembre,Cutimbo,Alta,Navidad,1,Europeo,31,9.7,105.7,3.3,141.59,Tour organizado
1282,2021,12,Diciembre,Cutimbo,Alta,Navidad,1,Asiático,15,9.7,105.7,3.6,79.91,Transporte público
1283,2021,12,Diciembre,Cutimbo,Alta,Navidad,1,Latinoamericano,22,9.7,105.7,3.4,61.34,Transporte público
1284,2021,12,Diciembre,Cutimbo,Alta,Navidad,1,Otro,13,9.7,105.7,3.4,78.79,Transporte propio
1285,2021,12,Diciembre,Pukara,Alta,Navidad,1,Peruano,211,9.7,105.7,3.1,42.77,Transporte propio
1286,2021,12,Diciembre,Pukara,Alta,Navidad,1,Estadounidense,48,9.7,105.7,3.4,93.67,Tour organizado
1287,2021,12,Diciembre,Pukara,Alta,Navidad,1,Europeo,53,9.7,105.7,2.8,135.4,Transporte público
1288,2021,12,Diciembre,Pukara,Alta,Navidad,1,Asiático,20,9.7,105.7,2.8,74.32,Transporte público
1289,2021,12,Diciembre,Pukara,Alta,Navidad,1,Latinoamericano,30,9.7,105.7,3.6,72.62,Transporte público
1290,2021,12,Diciembre,Pukara,Alta,Navidad,1,Otro,17,9.7,105.7,3.2,76.36,Transporte público
1291,2021,12,Diciembre,Aramu Muru,Alta,Navidad,1,Peruano,58,9.7,105.7,3.1,31.7,Transporte público
1292,2021,12,Diciembre,Aramu Muru,Alta,Navidad,1,Estadounidense,16,9.7,105.7,2.9,120.12,Transporte público
1293,2021,12,Diciembre,Aramu Muru,Alta,Navidad,1,Europeo,21,9.7,105.7,3.3,79.21,Tour organizado
1294,2021,12,Diciembre,Aramu Muru,Alta,Navidad,1,Asiático,6,9.7,105.7,3.4,72.95,Transporte público
1295,2021,12,Diciembre,Aramu Muru,Alta,Navidad,1,Latinoamericano,11,9.7,105.7,2.8,73.98,Transporte propio
1296,2021,12,Diciembre,Aramu Muru,Alta,Navidad,1,Otro,5,9.7,105.7,2.8,98.72,Tour organizado
1297,2022,1,Enero,Sillustani,Alta,Ninguna,0,Peruano,426,7.7,145.2,3.7,46.06,Transporte público
1298,2022,1,Enero,Sillustani,Alta,Ninguna,0,Estadounidense,189,7.7,145.2,3.1,108.74,Tour organizado
1299,2022,1,Enero,Sillustani,Alta,Ninguna,0,Europeo,247,7.7,145.2,3.5,107.97,Tour organizado
1300,2022,1,Enero,Sillustani,Alta,Ninguna,0,Asiático,88,7.7,145.2,4.0,112.0,Tour organizado
1301,2022,1,Enero,Sillustani,Alta,Ninguna,0,Latinoamericano,118,7.7,145.2,3.7,68.81,Tour organizado
1302,2022,1,Enero,Sillustani,Alta,Ninguna,0,Otro,62,7.7,145.2,3.6,58.95,Transporte propio
1303,2022,1,Enero,Islas Uros,Alta,Ninguna,0,Peruano,1074,7.7,145.2,3.7,39.38,Tour organizado
1304,2022,1,Enero,Islas Uros,Alta,Ninguna,0,Estadounidense,730,7.7,145.2,3.3,89.94,Tour organizado
1305,2022,1,Enero,Islas Uros,Alta,Ninguna,0,Europeo,722,7.7,145.2,3.8,93.64,Tour organizado
1306,2022,1,Enero,Islas Uros,Alta,Ninguna,0,Asiático,317,7.7,145.2,3.9,67.31,Lancha turística
1307,2022,1,Enero,Islas Uros,Alta,Ninguna,0,Latinoamericano,362,7.7,145.2,3.9,74.32,Tour organizado
1308,2022,1,Enero,Islas Uros,Alta,Ninguna,0,Otro,170,7.7,145.2,3.8,68.54,Tour organizado
1309,2022,1,Enero,Isla Taquile,Alta,Ninguna,0,Peruano,393,7.7,145.2,3.5,32.39,Lancha turística
1310,2022,1,Enero,Isla Taquile,Alta,Ninguna,0,Estadounidense,356,7.7,145.2,3.6,143.16,Lancha turística
1311,2022,1,Enero,Isla Taquile,Alta,Ninguna,0,Europeo,413,7.7,145.2,3.4,102.29,Tour organizado
1312,2022,1,Enero,Isla Taquile,Alta,Ninguna,0,Asiático,146,7.7,145.2,3.6,78.52,Tour organizado
1313,2022,1,Enero,Isla Taquile,Alta,Ninguna,0,Latinoamericano,170,7.7,145.2,3.1,55.81,Lancha turística
1314,2022,1,Enero,Isla Taquile,Alta,Ninguna,0,Otro,61,7.7,145.2,3.5,78.86,Lancha turística
1315,2022,1,Enero,Cutimbo,Alta,Ninguna,0,Peruano,265,7.7,145.2,3.2,41.75,Transporte público
1316,2022,1,Enero,Cutimbo,Alta,Ninguna,0,Estadounidense,52,7.7,145.2,2.8,146.66,Tour organizado
1317,2022,1,Enero,Cutimbo,Alta,Ninguna,0,Europeo,60,7.7,145.2,3.5,102.21,Transporte propio
1318,2022,1,Enero,Cutimbo,Alta,Ninguna,0,Asiático,25,7.7,145.2,3.4,68.84,Transporte propio
1319,2022,1,Enero,Cutimbo,Alta,Ninguna,0,Latinoamericano,41,7.7,145.2,3.1,81.3,Transporte propio
1320,2022,1,Enero,Cutimbo,Alta,Ninguna,0,Otro,20,7.7,145.2,3.0,60.72,Transporte público
1321,2022,1,Enero,Pukara,Alta,Ninguna,0,Peruano,316,7.7,145.2,2.9,49.64,Transporte propio
1322,2022,1,Enero,Pukara,Alta,Ninguna,0,Estadounidense,64,7.7,145.2,3.4,155.51,Transporte propio
1323,2022,1,Enero,Pukara,Alta,Ninguna,0,Europeo,82,7.7,145.2,3.4,131.89,Tour organizado
1324,2022,1,Enero,Pukara,Alta,Ninguna,0,Asiático,25,7.7,145.2,3.2,105.57,Transporte propio
1325,2022,1,Enero,Pukara,Alta,Ninguna,0,Latinoamericano,38,7.7,145.2,3.0,53.03,Tour organizado
1326,2022,1,Enero,Pukara,Alta,Ninguna,0,Otro,28,7.7,145.2,2.8,84.52,Transporte propio
1327,2022,1,Enero,Aramu Muru,Alta,Ninguna,0,Peruano,134,7.7,145.2,3.4,34.74,Transporte propio
1328,2022,1,Enero,Aramu Muru,Alta,Ninguna,0,Estadounidense,26,7.7,145.2,3.5,130.65,Transporte propio
1329,2022,1,Enero,Aramu Muru,Alta,Ninguna,0,Europeo,40,7.7,145.2,3.4,93.72,Transporte público
1330,2022,1,Enero,Aramu Muru,Alta,Ninguna,0,Asiático,12,7.7,145.2,2.8,92.35,Transporte propio
1331,2022,1,Enero,Aramu Muru,Alta,Ninguna,0,Latinoamericano,20,7.7,145.2,3.4,71.54,Transporte propio
1332,2022,1,Enero,Aramu Muru,Alta,Ninguna,0,Otro,10,7.7,145.2,3.5,69.31,Tour organizado
1333,2022,2,Febrero,Sillustani,Alta,Fiesta de la Candelaria,1,Peruano,507,7.9,113.3,3.3,43.4,Transporte propio
1334,2022,2,Febrero,Sillustani,Alta,Fiesta de la Candelaria,1,Estadounidense,263,7.9,113.3,3.2,112.27,Transporte propio
1335,2022,2,Febrero,Sillustani,Alta,Fiesta de la Candelaria,1,Europeo,227,7.9,113.3,3.5,105.46,Transporte público
1336,2022,2,Febrero,Sillustani,Alta,Fiesta de la Candelaria,1,Asiático,103,7.9,113.3,3.9,107.28,Tour organizado
1337,2022,2,Febrero,Sillustani,Alta,Fiesta de la Candelaria,1,Latinoamericano,119,7.9,113.3,3.1,73.87,Transporte propio
1338,2022,2,Febrero,Sillustani,Alta,Fiesta de la Candelaria,1,Otro,49,7.9,113.3,3.5,87.34,Tour organizado
1339,2022,2,Febrero,Islas Uros,Alta,Fiesta de la Candelaria,1,Peruano,1596,7.9,113.3,3.3,50.4,Lancha turística
1340,2022,2,Febrero,Islas Uros,Alta,Fiesta de la Candelaria,1,Estadounidense,1028,7.9,113.3,3.5,151.67,Lancha turística
1341,2022,2,Febrero,Islas Uros,Alta,Fiesta de la Candelaria,1,Europeo,1237,7.9,113.3,3.4,125.03,Lancha turística
1342,2022,2,Febrero,Islas Uros,Alta,Fiesta de la Candelaria,1,Asiático,507,7.9,113.3,3.0,120.89,Lancha turística
1343,2022,2,Febrero,Islas Uros,Alta,Fiesta de la Candelaria,1,Latinoamericano,423,7.9,113.3,3.5,84.17,Lancha turística
1344,2022,2,Febrero,Islas Uros,Alta,Fiesta de la Candelaria,1,Otro,267,7.9,113.3,3.4,86.35,Tour organizado
1345,2022,2,Febrero,Isla Taquile,Alta,Fiesta de la Candelaria,1,Peruano,566,7.9,113.3,4.0,33.67,Lancha turística
1346,2022,2,Febrero,Isla Taquile,Alta,Fiesta de la Candelaria,1,Estadounidense,410,7.9,113.3,3.3,98.62,Tour organizado
1347,2022,2,Febrero,Isla Taquile,Alta,Fiesta de la Candelaria,1,Europeo,379,7.9,113.3,3.4,89.61,Tour organizado
1348,2022,2,Febrero,Isla Taquile,Alta,Fiesta de la Candelaria,1,Asiático,177,7.9,113.3,3.1,105.76,Lancha turística
1349,2022,2,Febrero,Isla Taquile,Alta,Fiesta de la Candelaria,1,Latinoamericano,155,7.9,113.3,3.6,74.18,Lancha turística
1350,2022,2,Febrero,Isla Taquile,Alta,Fiesta de la Candelaria,1,Otro,75,7.9,113.3,3.0,103.83,Lancha turística
1351,2022,2,Febrero,Cutimbo,Alta,Fiesta de la Candelaria,1,Peruano,239,7.9,113.3,3.2,39.81,Transporte público
1352,2022,2,Febrero,Cutimbo,Alta,Fiesta de la Candelaria,1,Estadounidense,75,7.9,113.3,2.7,108.43,Transporte propio
1353,2022,2,Febrero,Cutimbo,Alta,Fiesta de la Candelaria,1,Europeo,88,7.9,113.3,2.7,84.8,Transporte público
1354,2022,2,Febrero,Cutimbo,Alta,Fiesta de la Candelaria,1,Asiático,31,7.9,113.3,3.6,97.08,Transporte propio
1355,2022,2,Febrero,Cutimbo,Alta,Fiesta de la Candelaria,1,Latinoamericano,49,7.9,113.3,2.7,51.02,Tour organizado
1356,2022,2,Febrero,Cutimbo,Alta,Fiesta de la Candelaria,1,Otro,26,7.9,113.3,3.6,58.2,Transporte propio
1357,2022,2,Febrero,Pukara,Alta,Fiesta de la Candelaria,1,Peruano,349,7.9,113.3,3.6,53.66,Tour organizado
1358,2022,2,Febrero,Pukara,Alta,Fiesta de la Candelaria,1,Estadounidense,71,7.9,113.3,2.9,126.56,Tour organizado
1359,2022,2,Febrero,Pukara,Alta,Fiesta de la Candelaria,1,Europeo,76,7.9,113.3,3.3,117.63,Tour organizado
1360,2022,2,Febrero,Pukara,Alta,Fiesta de la Candelaria,1,Asiático,33,7.9,113.3,3.1,112.76,Transporte público
1361,2022,2,Febrero,Pukara,Alta,Fiesta de la Candelaria,1,Latinoamericano,44,7.9,113.3,3.7,67.96,Transporte propio
1362,2022,2,Febrero,Pukara,Alta,Fiesta de la Candelaria,1,Otro,28,7.9,113.3,3.7,66.24,Tour organizado
1363,2022,2,Febrero,Aramu Muru,Alta,Fiesta de la Candelaria,1,Peruano,139,7.9,113.3,2.8,35.31,Transporte público
1364,2022,2,Febrero,Aramu Muru,Alta,Fiesta de la Candelaria,1,Estadounidense,28,7.9,113.3,3.1,95.88,Transporte propio
1365,2022,2,Febrero,Aramu Muru,Alta,Fiesta de la Candelaria,1,Europeo,47,7.9,113.3,2.7,83.6,Transporte público
1366,2022,2,Febrero,Aramu Muru,Alta,Fiesta de la Candelaria,1,Asiático,15,7.9,113.3,2.7,94.26,Tour organizado
1367,2022,2,Febrero,Aramu Muru,Alta,Fiesta de la Candelaria,1,Latinoamericano,17,7.9,113.3,3.6,73.06,Transporte propio
1368,2022,2,Febrero,Aramu Muru,Alta,Fiesta de la Candelaria,1,Otro,13,7.9,113.3,3.5,93.08,Transporte propio
1369,2022,3,Marzo,Sillustani,Media,Ninguna,0,Peruano,230,7.1,115.6,4.1,47.98,Tour organizado
1370,2022,3,Marzo,Sillustani,Media,Ninguna,0,Estadounidense,127,7.1,115.6,3.9,128.07,Tour organizado
1371,2022,3,Marzo,Sillustani,Media,Ninguna,0,Europeo,158,7.1,115.6,4.0,99.96,Tour organizado
1372,2022,3,Marzo,Sillustani,Media,Ninguna,0,Asiático,55,7.1,115.6,3.4,122.74,Tour organizado
1373,2022,3,Marzo,Sillustani,Media,Ninguna,0,Latinoamericano,85,7.1,115.6,4.1,83.98,Transporte público
1374,2022,3,Marzo,Sillustani,Media,Ninguna,0,Otro,30,7.1,115.6,4.0,87.65,Tour organizado
1375,2022,3,Marzo,Islas Uros,Media,Ninguna,0,Peruano,466,7.1,115.6,3.3,54.28,Lancha turística
1376,2022,3,Marzo,Islas Uros,Media,Ninguna,0,Estadounidense,367,7.1,115.6,3.4,150.43,Lancha turística
1377,2022,3,Marzo,Islas Uros,Media,Ninguna,0,Europeo,486,7.1,115.6,3.5,105.69,Lancha turística
1378,2022,3,Marzo,Islas Uros,Media,Ninguna,0,Asiático,192,7.1,115.6,4.1,92.33,Lancha turística
1379,2022,3,Marzo,Islas Uros,Media,Ninguna,0,Latinoamericano,201,7.1,115.6,4.1,52.36,Lancha turística
1380,2022,3,Marzo,Islas Uros,Media,Ninguna,0,Otro,91,7.1,115.6,3.3,98.96,Tour organizado
1381,2022,3,Marzo,Isla Taquile,Media,Ninguna,0,Peruano,310,7.1,115.6,3.6,51.67,Lancha turística
1382,2022,3,Marzo,Isla Taquile,Media,Ninguna,0,Estadounidense,178,7.1,115.6,3.3,100.4,Lancha turística
1383,2022,3,Marzo,Isla Taquile,Media,Ninguna,0,Europeo,274,7.1,115.6,4.1,101.79,Lancha turística
1384,2022,3,Marzo,Isla Taquile,Media,Ninguna,0,Asiático,83,7.1,115.6,3.8,69.6,Lancha turística
1385,2022,3,Marzo,Isla Taquile,Media,Ninguna,0,Latinoamericano,86,7.1,115.6,4.1,63.24,Lancha turística
1386,2022,3,Marzo,Isla Taquile,Media,Ninguna,0,Otro,47,7.1,115.6,3.7,65.32,Lancha turística
1387,2022,3,Marzo,Cutimbo,Media,Ninguna,0,Peruano,140,7.1,115.6,3.0,50.19,Tour organizado
1388,2022,3,Marzo,Cutimbo,Media,Ninguna,0,Estadounidense,31,7.1,115.6,3.0,117.52,Transporte público
1389,2022,3,Marzo,Cutimbo,Media,Ninguna,0,Europeo,37,7.1,115.6,3.2,135.5,Transporte propio
1390,2022,3,Marzo,Cutimbo,Media,Ninguna,0,Asiático,16,7.1,115.6,3.5,101.36,Transporte propio
1391,2022,3,Marzo,Cutimbo,Media,Ninguna,0,Latinoamericano,24,7.1,115.6,3.5,54.46,Transporte público
1392,2022,3,Marzo,Cutimbo,Media,Ninguna,0,Otro,16,7.1,115.6,3.4,103.79,Transporte público
1393,2022,3,Marzo,Pukara,Media,Ninguna,0,Peruano,187,7.1,115.6,3.6,51.38,Transporte propio
1394,2022,3,Marzo,Pukara,Media,Ninguna,0,Estadounidense,40,7.1,115.6,3.3,100.01,Transporte propio
1395,2022,3,Marzo,Pukara,Media,Ninguna,0,Europeo,65,7.1,115.6,3.8,104.57,Tour organizado
1396,2022,3,Marzo,Pukara,Media,Ninguna,0,Asiático,15,7.1,115.6,3.4,110.31,Tour organizado
1397,2022,3,Marzo,Pukara,Media,Ninguna,0,Latinoamericano,29,7.1,115.6,3.3,77.08,Tour organizado
1398,2022,3,Marzo,Pukara,Media,Ninguna,0,Otro,18,7.1,115.6,3.1,82.81,Tour organizado
1399,2022,3,Marzo,Aramu Muru,Media,Ninguna,0,Peruano,70,7.1,115.6,3.1,41.18,Transporte propio
1400,2022,3,Marzo,Aramu Muru,Media,Ninguna,0,Estadounidense,17,7.1,115.6,3.0,118.54,Transporte propio
1401,2022,3,Marzo,Aramu Muru,Media,Ninguna,0,Europeo,17,7.1,115.6,3.4,114.65,Tour organizado
1402,2022,3,Marzo,Aramu Muru,Media,Ninguna,0,Asiático,7,7.1,115.6,3.4,74.4,Transporte público
1403,2022,3,Marzo,Aramu Muru,Media,Ninguna,0,Latinoamericano,9,7.1,115.6,3.8,69.95,Tour organizado
1404,2022,3,Marzo,Aramu Muru,Media,Ninguna,0,Otro,7,7.1,115.6,3.0,98.88,Transporte propio
1405,2022,4,Abril,Sillustani,Media,Semana Santa,1,Peruano,359,6.6,36.9,4.1,47.03,Tour organizado
1406,2022,4,Abril,Sillustani,Media,Semana Santa,1,Estadounidense,190,6.6,36.9,3.6,147.42,Tour organizado
1407,2022,4,Abril,Sillustani,Media,Semana Santa,1,Europeo,210,6.6,36.9,4.4,101.02,Tour organizado
1408,2022,4,Abril,Sillustani,Media,Semana Santa,1,Asiático,64,6.6,36.9,3.9,101.79,Tour organizado
1409,2022,4,Abril,Sillustani,Media,Semana Santa,1,Latinoamericano,108,6.6,36.9,4.1,72.99,Transporte público
1410,2022,4,Abril,Sillustani,Media,Semana Santa,1,Otro,51,6.6,36.9,3.7,103.1,Tour organizado
1411,2022,4,Abril,Islas Uros,Media,Semana Santa,1,Peruano,888,6.6,36.9,4.2,51.81,Tour organizado
1412,2022,4,Abril,Islas Uros,Media,Semana Santa,1,Estadounidense,494,6.6,36.9,4.2,100.23,Lancha turística
1413,2022,4,Abril,Islas Uros,Media,Semana Santa,1,Europeo,809,6.6,36.9,4.0,104.91,Lancha turística
1414,2022,4,Abril,Islas Uros,Media,Semana Santa,1,Asiático,230,6.6,36.9,3.8,94.21,Tour organizado
1415,2022,4,Abril,Islas Uros,Media,Semana Santa,1,Latinoamericano,316,6.6,36.9,4.0,66.24,Tour organizado
1416,2022,4,Abril,Islas Uros,Media,Semana Santa,1,Otro,162,6.6,36.9,4.0,73.67,Tour organizado
1417,2022,4,Abril,Isla Taquile,Media,Semana Santa,1,Peruano,506,6.6,36.9,4.4,33.27,Lancha turística
1418,2022,4,Abril,Isla Taquile,Media,Semana Santa,1,Estadounidense,250,6.6,36.9,3.9,96.87,Lancha turística
1419,2022,4,Abril,Isla Taquile,Media,Semana Santa,1,Europeo,317,6.6,36.9,3.8,123.01,Lancha turística
1420,2022,4,Abril,Isla Taquile,Media,Semana Santa,1,Asiático,129,6.6,36.9,3.7,120.77,Lancha turística
1421,2022,4,Abril,Isla Taquile,Media,Semana Santa,1,Latinoamericano,137,6.6,36.9,4.5,66.62,Lancha turística
1422,2022,4,Abril,Isla Taquile,Media,Semana Santa,1,Otro,74,6.6,36.9,3.9,91.41,Lancha turística
1423,2022,4,Abril,Cutimbo,Media,Semana Santa,1,Peruano,140,6.6,36.9,4.1,37.77,Transporte propio
1424,2022,4,Abril,Cutimbo,Media,Semana Santa,1,Estadounidense,35,6.6,36.9,3.5,130.52,Transporte propio
1425,2022,4,Abril,Cutimbo,Media,Semana Santa,1,Europeo,46,6.6,36.9,3.9,111.99,Transporte público
1426,2022,4,Abril,Cutimbo,Media,Semana Santa,1,Asiático,15,6.6,36.9,3.8,117.7,Transporte propio
1427,2022,4,Abril,Cutimbo,Media,Semana Santa,1,Latinoamericano,21,6.6,36.9,3.5,64.39,Transporte propio
1428,2022,4,Abril,Cutimbo,Media,Semana Santa,1,Otro,17,6.6,36.9,3.2,72.95,Transporte público
1429,2022,4,Abril,Pukara,Media,Semana Santa,1,Peruano,289,6.6,36.9,3.4,45.95,Transporte propio
1430,2022,4,Abril,Pukara,Media,Semana Santa,1,Estadounidense,71,6.6,36.9,4.0,133.89,Transporte propio
1431,2022,4,Abril,Pukara,Media,Semana Santa,1,Europeo,65,6.6,36.9,3.3,142.59,Transporte propio
1432,2022,4,Abril,Pukara,Media,Semana Santa,1,Asiático,24,6.6,36.9,3.6,78.19,Tour organizado
1433,2022,4,Abril,Pukara,Media,Semana Santa,1,Latinoamericano,42,6.6,36.9,4.2,51.27,Transporte público
1434,2022,4,Abril,Pukara,Media,Semana Santa,1,Otro,25,6.6,36.9,3.4,70.47,Tour organizado
1435,2022,4,Abril,Aramu Muru,Media,Semana Santa,1,Peruano,88,6.6,36.9,3.3,43.87,Transporte propio
1436,2022,4,Abril,Aramu Muru,Media,Semana Santa,1,Estadounidense,16,6.6,36.9,4.2,123.32,Transporte propio
1437,2022,4,Abril,Aramu Muru,Media,Semana Santa,1,Europeo,25,6.6,36.9,3.5,136.13,Transporte propio
1438,2022,4,Abril,Aramu Muru,Media,Semana Santa,1,Asiático,9,6.6,36.9,3.9,119.07,Transporte propio
1439,2022,4,Abril,Aramu Muru,Media,Semana Santa,1,Latinoamericano,13,6.6,36.9,3.9,80.61,Transporte propio
1440,2022,4,Abril,Aramu Muru,Media,Semana Santa,1,Otro,8,6.6,36.9,3.3,57.19,Transporte propio
1441,2022,5,Mayo,Sillustani,Baja,Ninguna,0,Peruano,130,3.3,0,4.1,37.5,Tour organizado
1442,2022,5,Mayo,Sillustani,Baja,Ninguna,0,Estadounidense,55,3.3,0,3.6,145.16,Tour organizado
1443,2022,5,Mayo,Sillustani,Baja,Ninguna,0,Europeo,92,3.3,0,3.9,109.37,Transporte público
1444,2022,5,Mayo,Sillustani,Baja,Ninguna,0,Asiático,29,3.3,0,4.4,118.28,Tour organizado
1445,2022,5,Mayo,Sillustani,Baja,Ninguna,0,Latinoamericano,40,3.3,0,4.2,62.18,Transporte propio
1446,2022,5,Mayo,Sillustani,Baja,Ninguna,0,Otro,16,3.3,0,3.8,72.87,Transporte propio
1447,2022,5,Mayo,Islas Uros,Baja,Ninguna,0,Peruano,355,3.3,0,4.2,43.49,Lancha turística
1448,2022,5,Mayo,Islas Uros,Baja,Ninguna,0,Estadounidense,318,3.3,0,3.8,142.01,Lancha turística
1449,2022,5,Mayo,Islas Uros,Baja,Ninguna,0,Europeo,386,3.3,0,3.9,132.14,Tour organizado
1450,2022,5,Mayo,Islas Uros,Baja,Ninguna,0,Asiático,118,3.3,0,3.7,93.55,Tour organizado
1451,2022,5,Mayo,Islas Uros,Baja,Ninguna,0,Latinoamericano,169,3.3,0,3.6,82.94,Lancha turística
